"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"791";791;"P48556";"P48556";"P48556";"PSMD8_HUMAN";"26S proteasome non-ATPase regulatory subunit 8";"PSMD8";5;14;0,000350322425038545;4;3;3;4;4;3;3;4;0,000546277826476541;0,000413848818383469;0,000377422991582108;0,000502769551598016;"proteasome accessory complex, cytosol, nucleoplasm, proteasome complex, proteasome regulatory particle";0,000324029070036569
"802";802;"P49321";"P49321-1";"P49321-1";"NASP_HUMAN";"Nuclear autoantigenic sperm protein";"NASP";22;96;0,00106697185290927;19;20;15;16;24;28;23;21;NA;NA;NA;NA;"nucleus, cytoplasm";0,0022219136231079
"804";804;"P49354";"P49354-1,P49354-2";"P49354-1,P49354-2";"FNTA_HUMAN";"Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha";"FNTA";7;15;0,000173312545368673;3;2;5;5;3;2;5;5;NA;NA;NA;NA;"protein farnesyltransferase complex, CAAX-protein geranylgeranyltransferase complex, cytoplasm, microtubule associated complex, cytosol";0,00034717400361061
"809";809;"P49458";"P49458-1";"P49458-1";"SRP09_HUMAN";"Signal recognition particle 9 kDa protein";"SRP9";5;13;0,00132389288532008;2;3;4;4;2;3;4;4;NA;NA;NA;NA;"signal recognition particle, endoplasmic reticulum targeting, signal recognition particle receptor complex, cytosol";0,000300884136462528
"811";811;"P49589";"P49589-1,P49589-2,P49589-3";"P49589-1,P49589-2,P49589-3";"SYCC_HUMAN";"Cysteine--tRNA ligase, cytoplasmic";"CARS";4;12;4,68345488019445e-05;4;4;2;2;4;4;2;2;NA;NA;NA;NA;"cytoplasm, cytosol";0,000277739202888488
"812";812;"P49590";"P49590";"P49590";"SYHM_HUMAN";"Probable histidine--tRNA ligase, mitochondrial";"HARS2";1;1;3,46168404188286e-05;0;0;1;0;0;0;1;0;NA;0;0,000130531667049148;0;"mitochondrial matrix";2,31449335740406e-05
"816";816;"P49736";"P49736";"P49736";"MCM2_HUMAN";"DNA replication licensing factor MCM2";"MCM2";23;91;0,000881618934693241;19;18;19;18;21;22;25;23;0,0011103821970693;0,00117501323803566;0,00121771798537738;0,00111927402941483;"nucleoplasm, chromatin, cytoplasm, microtubule cytoskeleton, nuclear origin of replication recognition complex, MCM complex, nucleus";0,0021061889552377
"818";818;"P49750";"P49750-1,P49750-3,P49750-4";"P49750-1,P49750-3,P49750-4";"YLPM1_HUMAN";"YLP motif-containing protein 1";"YLPM1";1;4;5,98534811273783e-06;NA;NA;1;1;NA;NA;2;2;NA;NA;NA;NA;"nuclear speck, nucleus";9,25797342961626e-05
"820";820;"P49756";"P49756-1";"P49756-1";"RBM25_HUMAN";"RNA-binding protein 25";"RBM25";3;5;5,19457925620619e-05;2;3;NA;NA;2;3;NA;NA;NA;NA;NA;NA;"spliceosomal complex, nuclear speck, cytoplasm, nucleus";0,000115724667870203
"821";821;"P49770";"P49770";"P49770";"EI2BB_HUMAN";"Translation initiation factor eIF-2B subunit beta";"EIF2B2";1;4;9,98069587004402e-05;1;1;1;1;1;1;1;1;0,00013618036984814;0,000137556587306946;0,000125449237467937;0,00012533428992828;"eukaryotic translation initiation factor 2B complex, cytosol, cytoplasm";9,25797342961626e-05
"826";826;"P49902";"P49902";"P49902";"5NTC_HUMAN";"Cytosolic purine 5'-nucleotidase";"NT5C2";6;17;0,000265395776544352;3;2;5;5;4;3;5;5;0,000340815043256309;0,000258194449971861;0,000392448149298092;0,000392088554053711;"cytosol";0,000393463870758691
"828";828;"P49915";"P49915";"P49915";"GUAA_HUMAN";"GMP synthase [glutamine-hydrolyzing]";"GMPS";16;44;0,000556067341331024;8;10;13;12;8;10;13;13;0,000551795784319738;0,000696715182463752;0,000826009914236937;0,00082525305186543;"cytosol, cytoplasm";0,00101837707725779
"830";830;"P50213";"P50213-1";"P50213-1";"IDH3A_HUMAN";"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial";"IDH3A";12;53;0,00126824375184719;7;11;10;9;8;14;15;16;NA;NA;NA;NA;"mitochondrial matrix, mitochondrion";0,00122668147942415
"851";851;"P51553";"P51553";"P51553";"IDH3G_HUMAN";"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial";"IDH3G";3;5;0,000111425707709461;NA;1;2;2;NA;1;2;2;NA;0,000122855883319944;0,000224084897461811;0,000223879571322272;"mitochondrial matrix, mitochondrion, nucleolus, nucleus";0,000115724667870203
"855";855;"P51610";"P51610-1,P51610-2";"P51610-1,P51610-2";"HCFC1_HUMAN";"Host cell factor 1";"HCFC1";14;33;7,10113023726781e-05;7;8;8;9;7;8;8;10;NA;NA;NA;NA;"nucleus, MLL5-L complex, mitochondrion, neuronal cell body, nucleoplasm, MLL1 complex, Set1C/COMPASS complex, cytoplasm, histone acetyltransferase complex";0,000763782807943341
"856";856;"P51649";"P51649";"P51649";"SSDH_HUMAN";"Succinate-semialdehyde dehydrogenase, mitochondrial";"ALDH5A1";3;7;0,000114591447442515;NA;NA;2;3;NA;NA;3;4;NA;NA;0,000246912237483622;0,000328914659923936;"mitochondrial matrix, mitochondrion";0,000162014535018284
"860";860;"P51812";"P51812";"P51812";"KS6A3_HUMAN";"Ribosomal protein S6 kinase alpha-3";"RPS6KA3";3;7;0,000180756042403181;1;2;2;2;1;2;2;2;0,000322968309572279;0,00021748811776909;0,000238014499195924;0,000237796409539602;"nucleoplasm, cytosol";0,000162014535018284
"861";861;"P51817";"P51817";"P51817";"PRKX_HUMAN";"cAMP-dependent protein kinase catalytic subunit PRKX";"PRKX";1;4;0,000139793465697743;NA;0;1;1;NA;0;2;2;NA;NA;0,000327990185111702;0,000368650858364467;"cytoplasm, nucleus";9,25797342961626e-05
"863";863;"P51965";"P51965,Q969T4,Q96LR5";"P51965,Q969T4,Q96LR5";"UB2E1_HUMAN, UB2E2_HUMAN, UB2E3_HUMAN";"Ubiquitin-conjugating enzyme E2 E1, Ubiquitin-conjugating enzyme E2 E2, Ubiquitin-conjugating enzyme E2 E3";"UBE2E1, UBE2E2, UBE2E3";1;1;1,45724802428679e-05;NA;1;NA;NA;NA;1;NA;NA;NA;8,03367090594643e-05;NA;NA;"nucleus, nucleoplasm, cytosol, ubiquitin ligase complex";2,31449335740406e-05
"865";865;"P51991";"P51991-1";"P51991-1";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";10;37;0,00089656055200486;10;8;8;9;11;8;8;10;NA;NA;NA;NA;"nucleoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex";0,000856362542239504
"868";868;"P52292";"P52292";"P52292";"IMA2_HUMAN";"Importin subunit alpha-2";"KPNA2";9;24;0,000397341124807424;6;6;5;6;6;7;5;6;0,000542147181285792;0,000638897041612791;0,00041618792392482;0,000498967891472511;"nucleus, nucleoplasm, cytoplasm, cytosol";0,000555478405776975
"870";870;"P52434";"P52434";"P52434";"RPAB3_HUMAN";"DNA-directed RNA polymerases I, II, and III subunit RPABC3";"POLR2H";4;8;0,00046709656671806;4;4;NA;NA;4;4;NA;NA;0,0012746482617786;0,00128752965719301;NA;NA;"cytosol, nucleus, nucleoplasm, DNA-directed RNA polymerase I complex, DNA-directed RNA polymerase II, core complex, DNA-directed RNA polymerase III complex";0,000185159468592325
"873";873;"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";5;22;0,00064908322971974;5;4;3;3;7;5;3;7;0,00111409563296749;0,000856414054106799;0,000455759965190881;0,000991115560157939;"catalytic step 2 spliceosome, nucleoplasm, nucleus";0,000509188538628894
"875";875;"P52732";"P52732";"P52732";"KIF11_HUMAN";"Kinesin-like protein KIF11";"KIF11";5;13;0,000107817034221143;5;2;2;4;5;2;2;4;0,000226322489662393;9,14438676983675e-05;8,33952317258446e-05;0,000166637635472827;"kinesin complex, cytoplasm, spindle, microtubule, cytosol, spindle pole";0,000300884136462528
"877";877;"P52788";"P52788-1";"P52788-1";"SPSY_HUMAN";"Spermine synthase";"SMS";8;18;0,000430724293080178;5;5;3;4;5;6;3;4;NA;NA;NA;NA;"cytosol";0,000416608804332732
"879";879;"P52815";"P52815";"P52815";"RM12_HUMAN";"39S ribosomal protein L12, mitochondrial";"MRPL12";4;17;0,000751954700208998;4;3;4;3;5;3;6;3;0,00120705327819943;0,00073155094158694;0,00133432370761351;0,000666550541891309;"mitochondrial large ribosomal subunit, mitochondrion";0,000393463870758691
"880";880;"P52888";"P52888";"P52888";"THOP1_HUMAN";"Thimet oligopeptidase";"THOP1";3;3;3,81337908242248e-05;NA;NA;3;NA;NA;NA;3;NA;NA;NA;0,000191724306318923;NA;"cytoplasm";6,94348007221219e-05
"886";886;"P53582";"P53582";"P53582";"AMPM1_HUMAN";"Methionine aminopeptidase 1";"METAP1";1;4;9,07571049322656e-05;1;1;1;1;1;1;1;1;0,000123832408851547;0,000125083839753207;0,000114074306609445;0,000113969781774162;"cytosol, cytoplasm";9,25797342961626e-05
"897";897;"P54278";"P54278-1,P54278-3,Q68D20";"P54278-1,P54278-3,Q68D20";"PMS2_HUMAN, PMS2L_HUMAN";"Mismatch repair endonuclease PMS2, Protein PMS2CL";"PMS2, PMS2CL";1;8;3,65490271297387e-05;1;1;1;1;1;3;2;2;0,000247664817703095;0,000750503038519244;0,000456297226437782;0,000455879127096647;"mismatch repair complex, microtubule cytoskeleton, cytoplasm, MutLalpha complex, nucleus";0,000185159468592325
"900";900;"P54687";"P54687-1,P54687-4";"P54687-1,P54687-4";"BCAT1_HUMAN";"Branched-chain-amino-acid aminotransferase, cytosolic";"BCAT1";6;25;0,00028361595291333;5;5;6;5;6;6;7;6;NA;NA;NA;NA;"mitochondrion, cytosol";0,000578623339351016
"902";902;"P54727";"P54727";"P54727";"RD23B_HUMAN";"UV excision repair protein RAD23 homolog B";"RAD23B";7;22;0,000471093725601956;4;5;4;5;5;7;4;6;0,000584343640790921;0,00082634849636471;0,000430637480207784;0,000645364338848309;"proteasome complex, XPC complex, nucleoplasm, cytoplasm, nucleus";0,000509188538628894
"907";907;"P55036";"P55036-1";"P55036-1";"PSMD4_HUMAN";"26S proteasome non-ATPase regulatory subunit 4";"PSMD4";4;18;0,000418156740762189;3;4;4;4;3;5;5;5;NA;NA;NA;NA;"proteasome accessory complex, cytosol, nucleus, nucleoplasm, cytoplasm, proteasome complex, proteasome regulatory particle, base subcomplex";0,000416608804332732
"913";913;"P55209";"P55209";"P55209";"NP1L1_HUMAN";"Nucleosome assembly protein 1-like 1";"NAP1L1";6;29;0,000723111602134043;6;5;5;5;9;8;6;6;0,00125741699188974;0,00106386475707469;0,0007722209546437;0,000731330389952357;"melanosome, nucleus";0,000671203073647179
"914";914;"P55212";"P55212-1,P55212-2";"P55212-1,P55212-2";"CASP6_HUMAN";"Caspase-6";"CASP6";1;1;1,49454959487434e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"nucleoplasm, cytosol";2,31449335740406e-05
"915";915;"P55263";"P55263-1,P55263-2";"P55263-1,P55263-2";"ADK_HUMAN";"Adenosine kinase";"ADK";7;24;0,000290322451689402;6;6;6;6;6;6;6;6;NA;NA;NA;NA;"cytosol, nucleus";0,000555478405776975
"916";916;"P55265";"P55265-1,P55265-2,P55265-3,P55265-4,P55265-5";"P55265-1,P55265-2,P55265-3,P55265-4,P55265-5";"DSRAD_HUMAN";"Double-stranded RNA-specific adenosine deaminase";"ADAR";4;7;1,00010480231232e-05;NA;NA;4;2;NA;NA;4;3;NA;NA;NA;NA;"nucleus, nucleolus, nucleoplasm, cytoplasm, supraspliceosomal complex";0,000162014535018284
"917";917;"P55327";"P55327-1,P55327-2,P55327-3,P55327-4";"P55327-1,P55327-2,P55327-3,P55327-4";"TPD52_HUMAN";"Tumor protein D52";"TPD52";8;19;0,000185717803452354;4;4;4;7;4;4;4;7;NA;NA;NA;NA;"endoplasmic reticulum, cytoplasm, perinuclear region of cytoplasm";0,000439753737906772
"919";919;"P55769";"P55769";"P55769";"NH2L1_HUMAN";"NHP2-like protein 1";"NHP2L1";3;7;0,000478956440482386;2;1;2;2;2;1;2;2;0,000746864215885896;0,000377205954255766;0,000688010661738218;0,000687380246325412;"nucleoplasm, nucleolus, box C/D snoRNP complex, nucleus, spliceosomal complex";0,000162014535018284
"921";921;"P55795";"P55795";"P55795";"HNRH2_HUMAN";"Heterogeneous nuclear ribonucleoprotein H2";"HNRNPH2";3;7;0,00033514344164955;1;1;3;2;1;1;3;2;0,000312113330955353;0,000319612271064524;0,000605126202589759;0,000454720619806612;"ribonucleoprotein complex, nucleoplasm, nucleus";0,000162014535018284
"922";922;"P55809";"P55809";"P55809";"SCOT1_HUMAN";"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial";"OXCT1";9;27;0,000454745455578881;5;7;7;4;6;9;8;4;0,000551530497884969;0,000835656267889697;0,000677425882326861;0,000338402582806357;"mitochondrion, mitochondrial matrix";0,000624913206499097
"923";923;"P55854";"P55854";"P55854";"SUMO3_HUMAN";"Small ubiquitin-related modifier 3";"SUMO3";1;1;0,000170059429630362;1;0;0;0;1;0;0;0;0,000928141938188297;NA;0;0;"nuclear body, kinetochore, cytoplasm, nucleoplasm";2,31449335740406e-05
"932";932;"P56545";"P56545-1,P56545-2";"P56545-1,P56545-2";"CTBP2_HUMAN";"C-terminal-binding protein 2";"CTBP2";4;5;4,92025877863125e-05;3;NA;2;NA;3;NA;2;NA;NA;NA;NA;NA;"synapse, transcriptional repressor complex, nucleus, cell junction";0,000115724667870203
"937";937;"P57772";"P57772";"P57772";"SELB_HUMAN";"Selenocysteine-specific elongation factor";"EEFSEC";1;3;4,40841977816961e-05;NA;1;1;1;NA;1;1;1;NA;8,10106747394933e-05;7,38803395155133e-05;7,38126439007154e-05;"ribonucleoprotein complex, nucleus, mitochondrion";6,94348007221219e-05
"938";938;"P58546";"P58546";"P58546";"MTPN_HUMAN";"Myotrophin";"MTPN";3;7;0,000519545969336825;2;2;1;2;2;2;1;2;0,000810157793503344;0,000818345121097255;0,000373158325010559;0,000745632809573329;"F-actin capping protein complex, perinuclear region of cytoplasm, cytosol, nucleus, axon";0,000162014535018284
"949";949;"P60891";"P60891";"P60891";"PRPS1_HUMAN";"Ribose-phosphate pyrophosphokinase 1";"PRPS1";3;9;0,000936396419128187;1;3;2;3;1;3;2;3;0,00105218606514743;0,00136648194749259;0,00120005213955178;0,00124506610655169;"cytosol";0,000208304402166366
"953";953;"P60983";"P60983";"P60983";"GMFB_HUMAN";"Glia maturation factor beta";"GMFB";1;1;8,2235311041912e-05;1;0;0;0;1;0;0;0;0,000420768572330082;NA;NA;NA;"intracellular";2,31449335740406e-05
"960";960;"P61081";"P61081";"P61081";"UBC12_HUMAN";"NEDD8-conjugating enzyme Ubc12";"UBE2M";3;10;0,000478582547866865;2;2;3;3;2;2;3;3;0,000522396828597785;0,000527676089013531;0,00072184725165977;0,000721185832210269;"cytosol";0,000231449335740406
"961";961;"P61086";"P61086-1";"P61086-1";"UBE2K_HUMAN";"Ubiquitin-conjugating enzyme E2 K";"UBE2K";4;10;0,000437903031298181;3;2;3;2;3;2;3;2;NA;NA;NA;NA;"cytoplasm";0,000231449335740406
"967";967;"P61201";"P61201-1,P61201-2";"P61201-1,P61201-2";"CSN2_HUMAN";"COP9 signalosome complex subunit 2";"COPS2";5;14;0,000138389219823353;2;2;5;2;2;3;6;3;NA;NA;NA;NA;"cytoplasm, COP9 signalosome";0,000324029070036569
"969";969;"P61221";"P61221";"P61221";"ABCE1_HUMAN";"ATP-binding cassette sub-family E member 1";"ABCE1";12;49;0,000716435677249112;8;11;12;8;10;13;14;12;0,000797985138843027;0,00104786428694757;0,00102914449568855;0,000881315574587507;"cytoplasm, mitochondrion";0,00113410174512799
"974";974;"P61289";"P61289-1,P61289-2";"P61289-1,P61289-2";"PSME3_HUMAN";"Proteasome activator complex subunit 3";"PSME3";8;29;0,000499968027860128;6;6;7;7;7;6;8;8;NA;NA;NA;NA;"nucleus, proteasome complex, proteasome activator complex, cytoplasm, cytosol, nucleoplasm";0,000671203073647179
"975";975;"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";10;36;0,00154554011046417;7;6;9;7;8;7;11;10;0,0018744827379097;0,00165674772065278;0,00237431130325346;0,00215648704729541;"cytosolic large ribosomal subunit, ribosome, cytosol";0,000833217608665463
"976";976;"P61326";"P61326,Q96A72";"P61326,Q96A72";"MGN_HUMAN, MGN2_HUMAN";"Protein mago nashi homolog, Protein mago nashi homolog 2";"MAGOH, MAGOHB";5;16;0,000476629149712306;4;4;3;3;4;4;4;4;0,000650330745805406;0,000656902886322967;0,000599084113622394;0,000598535180473828;"cytosol, nucleoplasm, nuclear speck, exon-exon junction complex, catalytic step 2 spliceosome";0,00037031893718465
"986";986;"P61923";"P61923";"P61923";"COPZ1_HUMAN";"Coatomer subunit zeta-1";"COPZ1";1;3;0,000148441705524807;1;NA;1;1;1;NA;1;1;0,000270052597834448;NA;0,000248772216673706;0,000248544269857776;"cytosol, COPI vesicle coat";6,94348007221219e-05
"987";987;"P61956";"P61956-1,P61956-2";"P61956-1,P61956-2";"SUMO2_HUMAN";"Small ubiquitin-related modifier 2";"SUMO2";1;3;0,000276570335556746;0;0;1;1;0;0;2;1;NA;NA;NA;NA;"nucleoplasm, PML body";6,94348007221219e-05
"988";988;"P61960";"P61960-1";"P61960-1";"UFM1_HUMAN";"Ubiquitin-fold modifier 1";"UFM1";1;2;0,000206072014728556;NA;NA;NA;1;NA;NA;NA;2;NA;NA;NA;NA;"nucleus, cytoplasm";4,62898671480813e-05
"989";989;"P61962";"P61962";"P61962";"DCAF7_HUMAN";"DDB1- and CUL4-associated factor 7";"DCAF7";2;10;0,000256083644034024;2;2;2;2;3;2;2;3;0,000419292191374538;0,000282352994998468;0,000257501066381555;0,0003858976821476;"protein complex, nuclear matrix, cytoplasm, nucleus, Cul4-RING ubiquitin ligase complex";0,000231449335740406
"994";994;"P62081";"P62081";"P62081";"RS7_HUMAN";"40S ribosomal protein S7";"RPS7";9;38;0,00171549641127123;9;7;8;7;11;9;9;9;0,00271027014424572;0,00223990339846723;0,00204275330495471;0,00204088155610019;"ribosome, ribonucleoprotein complex, nucleolus, cytosol, cytosolic small ribosomal subunit, small-subunit processome, nucleus, microtubule organizing center, cytoplasm, 90S preribosome";0,000879507475813544
"998";998;"P62191";"P62191";"P62191";"PRS4_HUMAN";"26S protease regulatory subunit 4";"PSMC1";7;28;0,000585550428502286;7;7;5;5;8;7;6;7;0,000914819326635355;0,000813312517411363;0,000629038319303514;0,000731690708485232;"nucleoplasm, cytosol, proteasome complex, nucleus, cytoplasm, proteasome accessory complex";0,000648058140073138
"1005";1005;"P62266";"P62266";"P62266";"RS23_HUMAN";"40S ribosomal protein S23";"RPS23";7;27;0,00165361983846866;5;7;6;6;6;7;7;7;0,00200556544685443;0,00236347227281934;0,00215544598922183;0,002153470981495;"cytosolic small ribosomal subunit, cytoplasm, ribosome, cytosol, nucleolus";0,000624913206499097
"1010";1010;"P62304";"P62304";"P62304";"RUXE_HUMAN";"Small nuclear ribonucleoprotein E";"SNRPE";2;8;0,000761570489214229;2;2;2;2;2;2;2;2;0,00103911543079777;0,00104961656836387;0,000957232225027086;0,000956355125322313;"spliceosomal complex, nucleus, U1 snRNP, U4 snRNP, U7 snRNP, cytosol, small nuclear ribonucleoprotein complex, U12-type spliceosomal complex, methylosome, catalytic step 2 spliceosome, SMN-Sm protein complex, nucleoplasm, pICln-Sm protein complex";0,000185159468592325
"1011";1011;"P62306";"P62306";"P62306";"RUXF_HUMAN";"Small nuclear ribonucleoprotein F";"SNRPF";2;8;0,000814703314043128;2;2;2;2;2;2;2;2;0,00111161185620226;0,00112284563127298;0,00102401586863363;0,0010230775759262;"spliceosomal complex, pICln-Sm protein complex, nucleoplasm, cytosol, methylosome, catalytic step 2 spliceosome, U4 snRNP, SMN-Sm protein complex, U7 snRNP, U1 snRNP, small nuclear ribonucleoprotein complex, U12-type spliceosomal complex";0,000185159468592325
"1012";1012;"P62314";"P62314";"P62314";"SMD1_HUMAN";"Small nuclear ribonucleoprotein Sm D1";"SNRPD1";3;16;0,00117755436987746;3;3;2;2;6;4;3;3;0,00241004923445533;0,00162293654268027;0,00111006762230032;0,00110905048146621;"nucleoplasm, nucleus, methylosome, small nuclear ribonucleoprotein complex, U4 snRNP, catalytic step 2 spliceosome, SMN-Sm protein complex, cytosol, U12-type spliceosomal complex, pICln-Sm protein complex, U1 snRNP";0,00037031893718465
"1014";1014;"P62318";"P62318";"P62318";"SMD3_HUMAN";"Small nuclear ribonucleoprotein Sm D3";"SNRPD3";2;12;0,000834101011996536;2;2;2;2;4;3;3;2;0,00151743840687928;0,00114958005106519;0,00104839719883919;0,000698291043886133;"methylosome, U12-type spliceosomal complex, cytoplasm, cytosol, catalytic step 2 spliceosome, U1 snRNP, pICln-Sm protein complex, nucleus, U7 snRNP, nucleoplasm, spliceosomal complex, U4 snRNP, small nuclear ribonucleoprotein complex, SMN-Sm protein complex";0,000277739202888488
"1019";1019;"P62495";"P62495";"P62495";"ERF1_HUMAN";"Eukaryotic peptide chain release factor subunit 1";"ETF1";10;26;0,000521074545251841;8;6;7;5;8;6;7;5;0,000875044573303383;0,000662915727387708;0,000705329007914695;0,000503344802801217;"cytoplasm, cytosol";0,000601768272925057
"1020";1020;"P62633";"P62633-1,P62633-2";"P62633-1,P62633-2";"CNBP_HUMAN";"Cellular nucleic acid-binding protein";"CNBP";8;27;0,000667987674861633;7;7;6;6;7;8;6;6;NA;NA;NA;NA;"endoplasmic reticulum, nucleus, cytosol";0,000624913206499097
"1022";1022;"P62714";"P62714";"P62714";"PP2AB_HUMAN";"Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform";"PPP2CB";6;25;0,000708580956793174;5;4;5;6;6;5;6;8;0,000928141938188297;0,000781267995869548;0,000855003540800892;0,00113896014925117;"chromosome, centromeric region, nucleus, cytosol, spindle pole, protein phosphatase type 2A complex";0,000578623339351016
"1025";1025;"P62753";"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";11;33;0,00116070682994699;8;8;7;8;8;9;8;8;0,00153572079732361;0,00174514561968933;0,00141470465385529;0,00141340837798639;"cytosolic small ribosomal subunit, nucleolus, cytosol, nucleus, small ribosomal subunit, cytoplasm, ribonucleoprotein complex";0,000763782807943341
"1031";1031;"P62841";"P62841";"P62841";"RS15_HUMAN";"40S ribosomal protein S15";"RPS15";6;37;0,00223481547007348;6;6;6;6;10;9;9;9;0,00329650412528947;0,00299683627105271;0,00273306304249113;0,00273055877160991;"cytosol, nucleoplasm, nucleus, cytosolic small ribosomal subunit";0,000856362542239504
"1032";1032;"P62847";"P62847-1,P62847-2,P62847-3";"P62847-1,P62847-2,P62847-3";"RS24_HUMAN";"40S ribosomal protein S24";"RPS24";6;27;0,00059265071905017;5;6;4;5;6;7;6;8;NA;NA;NA;NA;"cytosol, small ribosomal subunit, cytoplasm, cytosolic small ribosomal subunit, nucleolus, nucleus";0,000624913206499097
"1036";1036;"P62861";"P62861";"P62861";"RS30_HUMAN";"40S ribosomal protein S30";"FAU";3;10;0,00148441705524807;3;2;2;2;4;2;2;2;0,00324063117401338;0,00163669024219451;0,00149263330004224;0,00149126561914666;"cytosolic small ribosomal subunit, cytosol, small ribosomal subunit";0,000231449335740406
